reward,step_time,total_stopped,total_wait_time
-4.0,4365.0,20,488.0
18.0,4370.0,18,523.0
-35.0,4375.0,32,559.0
-36.0,4380.0,21,551.0
8.0,4385.0,20,589.0
-38.0,4390.0,18,570.0
19.0,4395.0,22,538.0
32.0,4400.0,24,557.0
-19.0,4405.0,21,574.0
-17.0,4410.0,21,552.0
22.0,4415.0,18,523.0
29.0,4420.0,22,525.0
-2.0,4425.0,22,487.0
38.0,4430.0,21,538.0
-51.0,4435.0,22,561.0
-23.0,4440.0,19,549.0
12.0,4445.0,22,549.0
0.0,4450.0,22,581.0
-32.0,4455.0,23,577.0
4.0,4460.0,18,558.0
19.0,4465.0,29,605.0
-47.0,4470.0,20,604.0
1.0,4475.0,25,622.0
-18.0,4480.0,27,674.0
-52.0,4485.0,23,706.0
-32.0,4490.0,25,743.0
-37.0,4495.0,26,752.0
-9.0,4500.0,27,762.0
-10.0,4505.0,23,751.0
11.0,4510.0,24,728.0
23.0,4515.0,25,631.0
97.0,4520.0,25,636.0
-5.0,4525.0,28,606.0
30.0,4530.0,25,661.0
-55.0,4535.0,25,666.0
