reward,step_time,total_stopped,total_wait_time
22.0,3090.0,5,36.0
-22.0,3095.0,5,36.0
0.0,3100.0,5,54.0
-18.0,3105.0,3,42.0
12.0,3110.0,3,38.0
4.0,3115.0,6,64.0
-26.0,3120.0,4,37.0
27.0,3125.0,3,32.0
5.0,3130.0,0,10.0
22.0,3135.0,3,5.0
5.0,3140.0,6,29.0
-24.0,3145.0,6,58.0
-29.0,3150.0,6,64.0
-6.0,3155.0,2,50.0
14.0,3160.0,6,37.0
13.0,3165.0,3,29.0
8.0,3170.0,3,33.0
-4.0,3175.0,1,13.0
20.0,3180.0,0,0.0
13.0,3185.0,7,16.0
-16.0,3190.0,4,36.0
-20.0,3195.0,6,55.0
-19.0,3200.0,2,47.0
8.0,3205.0,3,47.0
0.0,3210.0,4,19.0
28.0,3215.0,2,23.0
-4.0,3220.0,4,21.0
2.0,3225.0,2,15.0
6.0,3230.0,3,26.0
-11.0,3235.0,6,57.0
-31.0,3240.0,4,42.0
15.0,3245.0,4,47.0
-5.0,3250.0,4,67.0
-20.0,3255.0,5,56.0
11.0,3260.0,5,33.0
23.0,3265.0,3,39.0
-6.0,3270.0,5,49.0
-10.0,3275.0,3,38.0
11.0,3280.0,7,29.0
9.0,3285.0,10,62.0
-33.0,3290.0,6,82.0
-20.0,3295.0,6,89.0
-7.0,3300.0,6,93.0
-4.0,3305.0,8,94.0
-1.0,3310.0,7,80.0
14.0,3315.0,5,72.0
8.0,3320.0,5,71.0
1.0,3325.0,2,54.0
17.0,3330.0,10,79.0
-25.0,3335.0,7,72.0
7.0,3340.0,7,87.0
-15.0,3345.0,5,84.0
3.0,3350.0,7,99.0
-15.0,3355.0,9,101.0
-2.0,3360.0,5,81.0
20.0,3365.0,4,64.0
17.0,3370.0,4,48.0
16.0,3375.0,6,30.0
18.0,3380.0,10,47.0
-17.0,3385.0,9,78.0
-31.0,3390.0,10,112.0
-34.0,3395.0,6,118.0
-6.0,3400.0,10,130.0
-12.0,3405.0,4,121.0
9.0,3410.0,4,89.0
32.0,3415.0,1,34.0
55.0,3420.0,1,7.0
27.0,3425.0,9,31.0
-24.0,3430.0,8,58.0
-27.0,3435.0,5,72.0
-14.0,3440.0,5,72.0
0.0,3445.0,7,73.0
-1.0,3450.0,4,75.0
-2.0,3455.0,4,75.0
0.0,3460.0,3,33.0
42.0,3465.0,2,12.0
21.0,3470.0,3,4.0
8.0,3475.0,8,36.0
-32.0,3480.0,6,58.0
-22.0,3485.0,8,74.0
-16.0,3490.0,4,74.0
0.0,3495.0,5,80.0
-6.0,3500.0,4,73.0
7.0,3505.0,4,80.0
-7.0,3510.0,4,39.0
41.0,3515.0,4,59.0
-20.0,3520.0,10,93.0
-34.0,3525.0,8,87.0
6.0,3530.0,6,80.0
7.0,3535.0,6,88.0
-8.0,3540.0,2,72.0
16.0,3545.0,6,65.0
7.0,3550.0,2,33.0
32.0,3555.0,2,21.0
12.0,3560.0,2,31.0
-10.0,3565.0,2,41.0
-10.0,3570.0,8,71.0
-30.0,3575.0,6,52.0
19.0,3580.0,5,56.0
-4.0,3585.0,6,65.0
-9.0,3590.0,5,59.0
6.0,3595.0,7,67.0
-8.0,3600.0,8,100.0
-33.0,3605.0,4,110.0
-10.0,3610.0,4,112.0
-2.0,3615.0,6,92.0
20.0,3620.0,8,49.0
43.0,3625.0,9,78.0
-29.0,3630.0,6,92.0
-14.0,3635.0,4,81.0
11.0,3640.0,7,70.0
11.0,3645.0,8,85.0
-15.0,3650.0,4,65.0
20.0,3655.0,6,63.0
2.0,3660.0,2,52.0
11.0,3665.0,8,62.0
-10.0,3670.0,8,100.0
-38.0,3675.0,8,77.0
23.0,3680.0,6,86.0
-9.0,3685.0,7,92.0
-6.0,3690.0,7,90.0
2.0,3695.0,5,84.0
6.0,3700.0,5,93.0
-9.0,3705.0,3,49.0
44.0,3710.0,2,23.0
26.0,3715.0,11,65.0
-42.0,3720.0,7,96.0
-31.0,3725.0,5,83.0
13.0,3730.0,6,77.0
6.0,3735.0,9,114.0
-37.0,3740.0,4,101.0
13.0,3745.0,4,78.0
23.0,3750.0,2,32.0
46.0,3755.0,2,42.0
-10.0,3760.0,7,16.0
26.0,3765.0,8,53.0
-37.0,3770.0,5,67.0
-14.0,3775.0,7,85.0
-18.0,3780.0,3,69.0
16.0,3785.0,8,82.0
-13.0,3790.0,5,66.0
16.0,3795.0,5,73.0
-7.0,3800.0,5,81.0
-8.0,3805.0,6,67.0
14.0,3810.0,9,76.0
-9.0,3815.0,10,121.0
-45.0,3820.0,6,97.0
24.0,3825.0,5,93.0
4.0,3830.0,6,92.0
1.0,3835.0,5,85.0
7.0,3840.0,4,84.0
1.0,3845.0,4,95.0
-11.0,3850.0,2,70.0
25.0,3855.0,5,50.0
20.0,3860.0,8,49.0
1.0,3865.0,8,81.0
-32.0,3870.0,6,93.0
-12.0,3875.0,4,81.0
12.0,3880.0,8,79.0
2.0,3885.0,4,56.0
23.0,3890.0,2,40.0
16.0,3895.0,2,26.0
14.0,3900.0,2,36.0
-10.0,3905.0,8,19.0
17.0,3910.0,6,42.0
-23.0,3915.0,8,70.0
-28.0,3920.0,4,70.0
0.0,3925.0,6,61.0
9.0,3930.0,8,85.0
-24.0,3935.0,8,119.0
-34.0,3940.0,6,86.0
33.0,3945.0,2,71.0
15.0,3950.0,7,53.0
18.0,3955.0,7,41.0
12.0,3960.0,7,68.0
-27.0,3965.0,5,76.0
-8.0,3970.0,3,62.0
14.0,3975.0,5,65.0
-3.0,3980.0,7,57.0
8.0,3985.0,2,45.0
12.0,3990.0,4,37.0
8.0,3995.0,2,17.0
20.0,4000.0,5,11.0
6.0,4005.0,8,44.0
-33.0,4010.0,8,80.0
-36.0,4015.0,6,90.0
-10.0,4020.0,6,94.0
-4.0,4025.0,7,83.0
11.0,4030.0,3,64.0
19.0,4035.0,3,29.0
35.0,4040.0,3,44.0
-15.0,4045.0,4,61.0
-17.0,4050.0,7,52.0
9.0,4055.0,5,53.0
-1.0,4060.0,7,65.0
-12.0,4065.0,3,60.0
5.0,4070.0,5,40.0
20.0,4075.0,7,58.0
-18.0,4080.0,7,86.0
-28.0,4085.0,5,94.0
-8.0,4090.0,1,74.0
20.0,4095.0,4,53.0
21.0,4100.0,4,30.0
23.0,4105.0,4,37.0
-7.0,4110.0,2,34.0
3.0,4115.0,2,39.0
-5.0,4120.0,7,60.0
-21.0,4125.0,4,36.0
24.0,4130.0,2,33.0
3.0,4135.0,4,36.0
-3.0,4140.0,2,19.0
17.0,4145.0,8,24.0
-5.0,4150.0,10,71.0
-47.0,4155.0,8,92.0
-21.0,4160.0,6,98.0
-6.0,4165.0,6,100.0
-2.0,4170.0,10,144.0
-44.0,4175.0,6,126.0
18.0,4180.0,4,105.0
21.0,4185.0,4,102.0
3.0,4190.0,4,41.0
61.0,4195.0,8,33.0
8.0,4200.0,8,72.0
-39.0,4205.0,10,104.0
-32.0,4210.0,6,110.0
-6.0,4215.0,7,114.0
-4.0,4220.0,4,97.0
17.0,4225.0,4,72.0
25.0,4230.0,4,35.0
37.0,4235.0,4,55.0
-20.0,4240.0,7,33.0
22.0,4245.0,9,53.0
-20.0,4250.0,9,88.0
-35.0,4255.0,5,96.0
-8.0,4260.0,5,95.0
1.0,4265.0,6,86.0
9.0,4270.0,6,103.0
-17.0,4275.0,5,63.0
40.0,4280.0,5,56.0
7.0,4285.0,6,49.0
7.0,4290.0,10,67.0
-18.0,4295.0,11,116.0
-49.0,4300.0,7,139.0
-23.0,4305.0,4,110.0
29.0,4310.0,6,78.0
32.0,4315.0,4,58.0
20.0,4320.0,5,68.0
-10.0,4325.0,5,93.0
-25.0,4330.0,3,46.0
47.0,4335.0,7,69.0
-23.0,4340.0,7,66.0
3.0,4345.0,5,62.0
4.0,4350.0,6,65.0
-3.0,4355.0,2,48.0
17.0,4360.0,6,52.0
-4.0,4365.0,4,36.0
16.0,4370.0,2,33.0
3.0,4375.0,4,35.0
-2.0,4380.0,2,18.0
17.0,4385.0,11,56.0
-38.0,4390.0,8,74.0
-18.0,4395.0,8,102.0
-28.0,4400.0,4,101.0
1.0,4405.0,4,92.0
9.0,4410.0,5,68.0
24.0,4415.0,5,44.0
24.0,4420.0,5,49.0
-5.0,4425.0,1,32.0
17.0,4430.0,7,46.0
-14.0,4435.0,7,63.0
-17.0,4440.0,4,53.0
10.0,4445.0,6,57.0
-4.0,4450.0,2,51.0
6.0,4455.0,7,57.0
-6.0,4460.0,4,34.0
23.0,4465.0,3,32.0
2.0,4470.0,4,34.0
-2.0,4475.0,2,20.0
14.0,4480.0,9,45.0
-25.0,4485.0,6,51.0
-6.0,4490.0,6,71.0
-20.0,4495.0,2,62.0
9.0,4500.0,2,44.0
18.0,4505.0,3,13.0
31.0,4510.0,3,19.0
-6.0,4515.0,3,34.0
-15.0,4520.0,1,18.0
16.0,4525.0,1,23.0
-5.0,4530.0,9,57.0
-34.0,4535.0,4,55.0
2.0,4540.0,6,62.0
